OrderID,OrderDateKey,ShipDateKey,ProductKey,CustomerKey,ShipMode,PaymentMethod,Quantity,UnitPrice,DiscountPct,DiscountAmount,SalesAmount,CostAmount,Profit,ShipDays
3234,20240405,20240407,6,18,Same Day,Net Banking,4,1299,0,0.0,5196.0,3079.5,2116.5,2
3235,20230609,20230614,8,87,First Class,UPI,2,1199,5,59.95,2278.1,1573.06,705.04,5
3236,20240610,20240611,14,115,Same Day,UPI,2,999,10,99.9,1798.2,1317.86,480.34,1
3237,20241027,20241029,18,78,First Class,UPI,2,599,0,0.0,1198.0,850.63,347.37,2
3238,20240411,20240413,18,13,First Class,UPI,3,599,0,0.0,1797.0,1007.42,789.58,2
3239,20220413,20220417,12,115,Same Day,Net Banking,5,3499,0,0.0,17495.0,10855.43,6639.57,4
3240,20221123,20221125,19,47,Same Day,UPI,1,8999,10,899.9,8099.1,5010.67,3088.43,2
3241,20220808,20220809,16,162,Standard,Debit Card,3,799,15,119.85,2037.45,1331.56,705.89,1
3242,20220724,20220725,4,119,Standard,Debit Card,5,55000,5,2750.0,261250.0,156461.51,104788.49,1
3243,20231104,20231111,10,181,Express,Debit Card,4,1599,15,239.85,5436.6,4015.49,1421.11,7
3244,20220218,20220222,20,95,Same Day,Credit Card,2,4999,0,0.0,9998.0,7133.72,2864.28,4
3245,20221229,20221230,3,171,Same Day,COD,2,2999,0,0.0,5998.0,3824.01,2173.99,1
3246,20240102,20240109,2,3,Standard,Credit Card,2,79999,20,15999.8,127998.4,101364.52,26633.88,7
3247,20231017,20231018,11,55,Same Day,Net Banking,2,8999,0,0.0,17998.0,13378.32,4619.68,1
3248,20231127,20231128,15,73,First Class,Debit Card,1,2499,20,499.8,1999.2,1620.51,378.69,1
3249,20220922,20220926,20,141,Same Day,Credit Card,1,4999,0,0.0,4999.0,3457.61,1541.39,4
3250,20230418,20230424,3,13,Express,UPI,1,2999,5,149.95,2849.05,1822.1,1026.95,6
3251,20220125,20220127,19,31,Standard,Debit Card,1,8999,0,0.0,8999.0,5576.16,3422.84,2
3252,20240527,20240528,17,157,Same Day,COD,3,399,0,0.0,1197.0,675.59,521.41,1
3253,20220712,20220714,11,158,Same Day,UPI,5,8999,0,0.0,44995.0,33384.89,11610.11,2
3254,20230514,20230517,19,88,Standard,Credit Card,2,8999,0,0.0,17998.0,11199.6,6798.4,3
3255,20220502,20220506,16,146,First Class,COD,5,799,0,0.0,3995.0,2711.91,1283.09,4
3256,20240527,20240603,18,16,First Class,Net Banking,1,599,10,59.9,539.1,375.8,163.3,7
3257,20230623,20230624,8,123,Express,Debit Card,5,1199,0,0.0,5995.0,4129.82,1865.18,1
3258,20230201,20230206,10,79,Same Day,Debit Card,5,1599,15,239.85,6795.75,5937.38,858.37,5
3259,20220212,20220213,13,126,Express,UPI,4,12999,5,649.95,49396.2,36488.33,12907.87,1
3260,20231103,20231104,7,42,First Class,Debit Card,3,2800,20,560.0,6720.0,4638.57,2081.43,1
3261,20240217,20240220,9,34,First Class,COD,4,2999,0,0.0,11996.0,7283.66,4712.34,3
3262,20230606,20230608,19,16,Express,Debit Card,2,8999,15,1349.85,15298.3,13307.81,1990.49,2
3263,20230330,20230402,11,25,Standard,COD,1,8999,0,0.0,8999.0,6276.31,2722.69,3
3264,20220323,20220329,14,174,First Class,COD,1,999,0,0.0,999.0,598.26,400.74,6
3265,20230603,20230605,1,39,First Class,Debit Card,1,45000,0,0.0,45000.0,28206.23,16793.77,2
3266,20221006,20221011,1,73,First Class,UPI,3,45000,5,2250.0,128250.0,83270.24,44979.76,5
3267,20230117,20230118,6,152,Express,Net Banking,5,1299,20,259.8,5196.0,4122.37,1073.63,1
3268,20220406,20220408,8,108,Express,Net Banking,2,1199,20,239.8,1918.4,1322.96,595.44,2
3269,20240128,20240131,17,48,First Class,Credit Card,1,399,0,0.0,399.0,256.31,142.69,3
3270,20220916,20220917,15,30,Express,Debit Card,1,2499,20,499.8,1999.2,1546.51,452.69,1
3271,20220113,20220115,7,111,Express,Credit Card,2,2800,0,0.0,5600.0,3804.68,1795.32,2
3272,20231224,20231229,4,134,Same Day,COD,5,55000,5,2750.0,261250.0,191003.42,70246.58,5
3273,20220713,20220717,4,198,Same Day,UPI,1,55000,10,5500.0,49500.0,35051.84,14448.16,4
3274,20220617,20220623,19,81,First Class,Debit Card,5,8999,15,1349.85,38245.75,28920.54,9325.21,6
3275,20220712,20220716,18,133,Same Day,Debit Card,1,599,15,89.85,509.15,335.48,173.67,4
3276,20240907,20240912,20,56,Express,COD,1,4999,10,499.9,4499.1,3728.34,770.76,5
3277,20240909,20240911,17,71,Standard,COD,3,399,0,0.0,1197.0,865.73,331.27,2
3278,20221010,20221012,16,42,Express,COD,1,799,0,0.0,799.0,467.84,331.16,2
3279,20230827,20230901,5,161,Express,Credit Card,2,3499,0,0.0,6998.0,4776.11,2221.89,5
3280,20230601,20230602,9,72,Express,COD,4,2999,0,0.0,11996.0,8168.88,3827.12,1
3281,20220813,20220814,14,93,Standard,Debit Card,5,999,10,99.9,4495.5,3457.08,1038.42,1
3282,20220127,20220129,2,163,Express,Debit Card,2,79999,0,0.0,159998.0,96862.73,63135.27,2
3283,20220926,20220928,15,128,Standard,Debit Card,3,2499,20,499.8,5997.6,5518.34,479.26,2
3284,20240203,20240209,7,11,Same Day,Credit Card,2,2800,10,280.0,5040.0,3184.76,1855.24,6
3285,20240413,20240416,13,51,Standard,UPI,1,12999,15,1949.85,11049.15,9708.59,1340.56,3
3286,20230418,20230425,15,117,Standard,COD,4,2499,0,0.0,9996.0,6293.25,3702.75,7
3287,20230405,20230407,3,176,Standard,Net Banking,1,2999,15,449.85,2549.15,1746.56,802.59,2
3288,20220601,20220605,10,97,Express,COD,5,1599,0,0.0,7995.0,5773.35,2221.65,4
3289,20241223,20241225,4,8,Same Day,Credit Card,3,55000,0,0.0,165000.0,118540.85,46459.15,2
3290,20240303,20240307,6,39,Express,Credit Card,5,1299,0,0.0,6495.0,4613.34,1881.66,4
3291,20240509,20240513,1,129,Same Day,Net Banking,1,45000,0,0.0,45000.0,28402.77,16597.23,4
3292,20240316,20240320,2,99,Express,Credit Card,2,79999,15,11999.85,135998.3,100606.78,35391.52,4
3293,20241114,20241121,13,93,Same Day,UPI,3,12999,0,0.0,38997.0,23813.1,15183.9,7
3294,20230908,20230914,2,113,Same Day,COD,4,79999,5,3999.95,303996.2,238697.6,65298.6,6
3295,20230122,20230128,8,146,First Class,Debit Card,4,1199,0,0.0,4796.0,2645.99,2150.01,6
3296,20240718,20240720,5,44,Standard,Credit Card,4,3499,0,0.0,13996.0,8912.2,5083.8,2
3297,20230829,20230831,9,56,Same Day,COD,4,2999,15,449.85,10196.6,6927.56,3269.04,2
3298,20231019,20231022,5,26,Standard,COD,5,3499,20,699.8,13996.0,11418.07,2577.93,3
3299,20241006,20241011,20,26,Express,UPI,5,4999,5,249.95,23745.25,14484.7,9260.55,5
3300,20220623,20220629,20,147,Same Day,Debit Card,4,4999,0,0.0,19996.0,11880.04,8115.96,6
3301,20221002,20221008,10,118,Same Day,COD,2,1599,0,0.0,3198.0,2185.33,1012.67,6
3302,20230429,20230501,8,67,Express,Credit Card,2,1199,20,239.8,1918.4,1335.56,582.84,2
3303,20220611,20220617,12,172,Same Day,UPI,5,3499,5,174.95,16620.25,11041.68,5578.57,6
3304,20240128,20240204,15,200,Same Day,Net Banking,4,2499,15,374.85,8496.6,6624.78,1871.82,7
3305,20231109,20231116,15,103,Same Day,UPI,5,2499,15,374.85,10620.75,9108.64,1512.11,7
3306,20230213,20230216,8,112,Same Day,Net Banking,3,1199,10,119.9,3237.3,2318.04,919.26,3
3307,20240302,20240308,20,199,Standard,Net Banking,5,4999,5,249.95,23745.25,18557.66,5187.59,6
3308,20230304,20230307,5,21,Standard,COD,2,3499,0,0.0,6998.0,4248.56,2749.44,3
3309,20220117,20220122,11,159,Same Day,Debit Card,3,8999,10,899.9,24297.3,15321.0,8976.3,5
3310,20240328,20240402,5,83,Same Day,Net Banking,3,3499,10,349.9,9447.3,6573.82,2873.48,5
3311,20230108,20230109,8,4,Express,Debit Card,4,1199,20,239.8,3836.8,3578.62,258.18,1
3312,20240124,20240131,19,31,Same Day,Credit Card,3,8999,0,0.0,26997.0,16926.07,10070.93,7
3313,20230627,20230703,18,150,Express,Net Banking,2,599,0,0.0,1198.0,848.82,349.18,6
3314,20220827,20220830,11,80,First Class,COD,2,8999,15,1349.85,15298.3,12813.11,2485.19,3
3315,20240425,20240427,15,58,Standard,COD,1,2499,15,374.85,2124.15,1826.1,298.05,2
3316,20220907,20220911,17,92,Standard,UPI,2,399,0,0.0,798.0,587.63,210.37,4
3317,20240703,20240704,18,72,Same Day,Debit Card,3,599,0,0.0,1797.0,1063.51,733.49,1
3318,20240605,20240610,15,67,First Class,Credit Card,3,2499,20,499.8,5997.6,5143.36,854.24,5
3319,20220819,20220823,7,165,Standard,COD,2,2800,20,560.0,4480.0,3805.88,674.12,4
3320,20240421,20240428,11,190,First Class,Net Banking,2,8999,0,0.0,17998.0,13156.31,4841.69,7
3321,20220928,20221003,14,103,First Class,Credit Card,3,999,5,49.95,2847.15,1761.22,1085.93,5
3322,20220817,20220820,2,166,Same Day,Debit Card,1,79999,20,15999.8,63999.2,54068.12,9931.08,3
3323,20240618,20240623,3,7,Standard,Credit Card,3,2999,0,0.0,8997.0,6116.3,2880.7,5
3324,20220221,20220223,16,175,Same Day,Debit Card,2,799,15,119.85,1358.3,919.82,438.48,2
3325,20231017,20231021,7,31,Express,COD,4,2800,0,0.0,11200.0,7513.44,3686.56,4
3326,20220910,20220917,7,196,Standard,Net Banking,4,2800,10,280.0,10080.0,7965.72,2114.28,7
3327,20221203,20221204,7,32,Same Day,Debit Card,2,2800,5,140.0,5320.0,3777.13,1542.87,1
3328,20241127,20241204,13,46,First Class,Debit Card,1,12999,10,1299.9,11699.1,8826.0,2873.1,7
3329,20231206,20231208,12,158,Express,Debit Card,3,3499,20,699.8,8397.6,7648.64,748.96,2
3330,20221031,20221102,5,164,Express,COD,4,3499,0,0.0,13996.0,9655.31,4340.69,2
3331,20221223,20221224,10,94,Express,UPI,4,1599,15,239.85,5436.6,4404.92,1031.68,1
3332,20230407,20230409,8,109,Standard,Net Banking,4,1199,0,0.0,4796.0,3124.38,1671.62,2
3333,20240324,20240325,2,142,First Class,COD,4,79999,0,0.0,319996.0,208730.23,111265.77,1
3334,20241016,20241023,4,196,Express,Net Banking,5,55000,20,11000.0,220000.0,159961.72,60038.28,7
3335,20220321,20220322,1,126,Same Day,COD,1,45000,0,0.0,45000.0,28317.83,16682.17,1
3336,20230401,20230406,18,162,First Class,Net Banking,2,599,15,89.85,1018.3,680.38,337.92,5
3337,20230621,20230626,9,200,First Class,UPI,4,2999,5,149.95,11396.2,7078.37,4317.83,5
3338,20220926,20220928,7,56,Standard,Credit Card,2,2800,0,0.0,5600.0,4146.56,1453.44,2
3339,20230822,20230825,5,89,Express,Debit Card,5,3499,15,524.85,14870.75,12624.62,2246.13,3
3340,20230101,20230107,12,104,Same Day,Debit Card,1,3499,5,174.95,3324.05,2052.54,1271.51,6
3341,20240201,20240207,2,100,First Class,Debit Card,2,79999,20,15999.8,127998.4,116705.38,11293.02,6
3342,20220517,20220524,4,137,First Class,UPI,1,55000,0,0.0,55000.0,34615.02,20384.98,7
3343,20220803,20220810,8,2,Same Day,Credit Card,4,1199,15,179.85,4076.6,2940.19,1136.41,7
3344,20231026,20231028,1,169,Express,Net Banking,1,45000,0,0.0,45000.0,31722.92,13277.08,2
3345,20220428,20220503,10,170,First Class,UPI,4,1599,0,0.0,6396.0,4248.11,2147.89,5
3346,20240301,20240302,11,188,Same Day,UPI,3,8999,20,1799.8,21597.6,17419.24,4178.36,1
3347,20230530,20230604,3,45,Same Day,Credit Card,1,2999,0,0.0,2999.0,1701.32,1297.68,5
3348,20220608,20220613,11,85,Standard,COD,4,8999,0,0.0,35996.0,19919.52,16076.48,5
3349,20240209,20240214,7,152,Same Day,Debit Card,3,2800,5,140.0,7980.0,5539.16,2440.84,5
3350,20220504,20220508,1,36,Express,Credit Card,1,45000,0,0.0,45000.0,26268.55,18731.45,4
3351,20220526,20220531,16,25,Express,UPI,2,799,15,119.85,1358.3,1090.36,267.94,5
3352,20220531,20220602,19,63,First Class,Net Banking,4,8999,10,899.9,32396.4,22702.92,9693.48,2
3353,20220316,20220321,17,122,First Class,Net Banking,2,399,0,0.0,798.0,465.23,332.77,5
3354,20230419,20230420,20,198,First Class,Credit Card,2,4999,0,0.0,9998.0,6374.42,3623.58,1
3355,20240731,20240803,19,136,First Class,UPI,5,8999,10,899.9,40495.5,29023.16,11472.34,3
3356,20230501,20230508,7,162,Express,Credit Card,5,2800,15,420.0,11900.0,9640.31,2259.69,7
3357,20220707,20220713,13,85,Same Day,Debit Card,3,12999,0,0.0,38997.0,21689.17,17307.83,6
3358,20230423,20230424,5,12,Same Day,Credit Card,2,3499,0,0.0,6998.0,4669.2,2328.8,1
3359,20231216,20231220,13,70,Same Day,Net Banking,3,12999,10,1299.9,35097.3,26440.62,8656.68,4
3360,20220115,20220121,2,1,First Class,Net Banking,2,79999,5,3999.95,151998.1,118979.94,33018.16,6
3361,20230920,20230923,18,171,First Class,COD,4,599,5,29.95,2276.2,1509.92,766.28,3
3362,20240710,20240713,3,108,First Class,Credit Card,2,2999,5,149.95,5698.1,4367.18,1330.92,3
3363,20230611,20230618,11,9,Same Day,Debit Card,1,8999,5,449.95,8549.05,5389.08,3159.97,7
3364,20240821,20240823,2,151,Express,Net Banking,4,79999,0,0.0,319996.0,212160.31,107835.69,2
3365,20240622,20240623,4,163,First Class,Debit Card,5,55000,15,8250.0,233750.0,170945.14,62804.86,1
3366,20231020,20231022,2,178,Standard,Debit Card,3,79999,10,7999.9,215997.3,154363.75,61633.55,2
3367,20240124,20240127,4,42,Express,Net Banking,5,55000,0,0.0,275000.0,176696.99,98303.01,3
3368,20230906,20230908,3,81,Same Day,COD,5,2999,0,0.0,14995.0,10994.83,4000.17,2
3369,20240316,20240319,10,106,Same Day,UPI,4,1599,0,0.0,6396.0,3899.69,2496.31,3
3370,20230822,20230828,8,79,Same Day,COD,3,1199,20,239.8,2877.6,2030.86,846.74,6
3371,20220906,20220910,19,155,Express,UPI,5,8999,0,0.0,44995.0,31523.33,13471.67,4
3372,20230719,20230724,15,73,First Class,UPI,2,2499,10,249.9,4498.2,3629.47,868.73,5
3373,20220205,20220210,18,44,Same Day,COD,2,599,0,0.0,1198.0,670.34,527.66,5
3374,20240510,20240512,20,186,Same Day,Credit Card,4,4999,15,749.85,16996.6,14737.77,2258.83,2
3375,20230526,20230528,4,3,Express,Credit Card,5,55000,5,2750.0,261250.0,158349.88,102900.12,2
3376,20240907,20240914,2,123,Same Day,Debit Card,3,79999,0,0.0,239997.0,175161.22,64835.78,7
3377,20230811,20230817,14,95,Express,Debit Card,3,999,5,49.95,2847.15,2128.08,719.07,6
3378,20220318,20220320,1,11,Same Day,Net Banking,3,45000,0,0.0,135000.0,89550.49,45449.51,2
3379,20220512,20220514,20,58,Express,UPI,5,4999,0,0.0,24995.0,17861.23,7133.77,2
3380,20220807,20220809,4,53,Same Day,COD,4,55000,0,0.0,220000.0,158772.75,61227.25,2
3381,20240313,20240315,11,150,First Class,Credit Card,3,8999,15,1349.85,22947.45,18506.66,4440.79,2
3382,20240531,20240607,3,147,Same Day,UPI,5,2999,0,0.0,14995.0,11079.45,3915.55,7
3383,20230904,20230906,9,179,Standard,Credit Card,3,2999,5,149.95,8547.15,5646.31,2900.84,2
3384,20230402,20230407,18,95,Express,Debit Card,1,599,0,0.0,599.0,364.99,234.01,5
3385,20240414,20240416,5,9,Same Day,Debit Card,2,3499,0,0.0,6998.0,4282.81,2715.19,2
3386,20230627,20230701,7,168,First Class,COD,1,2800,0,0.0,2800.0,1708.7,1091.3,4
3387,20240501,20240506,13,139,Same Day,Debit Card,1,12999,0,0.0,12999.0,8584.98,4414.02,5
3388,20230729,20230802,19,13,First Class,Net Banking,2,8999,20,1799.8,14398.4,12252.39,2146.01,4
3389,20230809,20230810,15,68,Same Day,Credit Card,2,2499,0,0.0,4998.0,3050.88,1947.12,1
3390,20221114,20221116,18,94,Same Day,Net Banking,1,599,0,0.0,599.0,348.86,250.14,2
3391,20240311,20240314,6,115,Express,Debit Card,3,1299,15,194.85,3312.45,2823.1,489.35,3
3392,20230216,20230218,17,40,Express,Credit Card,5,399,20,79.8,1596.0,1190.53,405.47,2
3393,20221003,20221006,13,147,Standard,Debit Card,1,12999,0,0.0,12999.0,7680.88,5318.12,3
3394,20220214,20220216,7,65,Standard,Net Banking,4,2800,5,140.0,10640.0,7147.78,3492.22,2
3395,20240723,20240726,1,113,Same Day,UPI,4,45000,0,0.0,180000.0,126932.61,53067.39,3
3396,20230526,20230601,2,45,Standard,Credit Card,3,79999,15,11999.85,203997.45,149767.49,54229.96,6
3397,20221221,20221223,19,143,Express,Credit Card,3,8999,20,1799.8,21597.6,17481.29,4116.31,2
3398,20230320,20230323,5,12,Standard,COD,2,3499,10,349.9,6298.2,4263.19,2035.01,3
3399,20220203,20220204,15,184,Express,UPI,2,2499,0,0.0,4998.0,3410.55,1587.45,1
3400,20220417,20220420,2,113,First Class,Credit Card,4,79999,20,15999.8,255996.8,192569.98,63426.82,3
3401,20240902,20240908,16,83,Express,UPI,3,799,5,39.95,2277.15,1369.1,908.05,6
3402,20220413,20220417,12,164,First Class,Debit Card,5,3499,0,0.0,17495.0,11500.59,5994.41,4
3403,20240818,20240824,5,87,Express,Debit Card,5,3499,20,699.8,13996.0,12880.29,1115.71,6
3404,20231011,20231016,2,150,Same Day,UPI,3,79999,5,3999.95,227997.15,150919.85,77077.3,5
3405,20241104,20241110,5,64,First Class,COD,4,3499,0,0.0,13996.0,9453.46,4542.54,6
3406,20220606,20220613,6,26,Standard,Credit Card,2,1299,0,0.0,2598.0,1473.56,1124.44,7
3407,20241223,20241227,17,11,First Class,COD,2,399,15,59.85,678.3,494.23,184.07,4
3408,20220413,20220419,3,117,Same Day,Credit Card,1,2999,20,599.8,2399.2,2143.91,255.29,6
3409,20230407,20230412,5,91,Same Day,UPI,1,3499,10,349.9,3149.1,2604.39,544.71,5
3410,20221231,20230105,11,189,Express,Debit Card,1,8999,5,449.95,8549.05,5133.07,3415.98,5
3411,20241005,20241009,9,64,Express,Credit Card,2,2999,10,299.9,5398.2,3844.0,1554.2,4
3412,20240109,20240116,10,39,First Class,UPI,2,1599,0,0.0,3198.0,1999.19,1198.81,7
3413,20230618,20230623,13,50,Express,Debit Card,2,12999,15,1949.85,22098.3,18125.5,3972.8,5
3414,20230817,20230820,10,114,First Class,COD,1,1599,0,0.0,1599.0,1040.05,558.95,3
3415,20231109,20231110,9,119,Same Day,COD,1,2999,20,599.8,2399.2,1749.14,650.06,1
3416,20240213,20240220,17,176,Same Day,Debit Card,3,399,0,0.0,1197.0,804.88,392.12,7
3417,20240706,20240710,9,160,Express,Debit Card,2,2999,5,149.95,5698.1,3811.3,1886.8,4
3418,20231011,20231015,8,69,First Class,UPI,2,1199,5,59.95,2278.1,1760.75,517.35,4
3419,20221216,20221218,12,146,First Class,UPI,2,3499,0,0.0,6998.0,4434.44,2563.56,2
3420,20220621,20220623,20,35,Express,Debit Card,1,4999,15,749.85,4249.15,3118.26,1130.89,2
3421,20230809,20230810,3,83,Same Day,UPI,4,2999,0,0.0,11996.0,6698.67,5297.33,1
3422,20240403,20240405,14,63,Express,Net Banking,4,999,15,149.85,3396.6,2773.39,623.21,2
3423,20221219,20221226,20,186,Express,Credit Card,3,4999,15,749.85,12747.45,10539.73,2207.72,7
3424,20240602,20240606,3,86,Same Day,Credit Card,3,2999,10,299.9,8097.3,5873.91,2223.39,4
3425,20230203,20230205,4,58,Standard,UPI,5,55000,20,11000.0,220000.0,198073.33,21926.67,2
3426,20241230,20250106,8,181,Standard,Debit Card,2,1199,0,0.0,2398.0,1711.66,686.34,7
3427,20221107,20221108,6,20,Standard,UPI,3,1299,15,194.85,3312.45,2374.11,938.34,1
3428,20221111,20221118,14,140,First Class,UPI,4,999,10,99.9,3596.4,2597.0,999.4,7
3429,20220118,20220119,19,29,Standard,Net Banking,5,8999,0,0.0,44995.0,27106.28,17888.72,1
3430,20230926,20230929,5,173,Express,COD,1,3499,0,0.0,3499.0,2480.52,1018.48,3
3431,20241026,20241030,15,164,Same Day,COD,5,2499,5,124.95,11870.25,7483.39,4386.86,4
3432,20231102,20231109,13,164,First Class,UPI,4,12999,0,0.0,51996.0,38432.65,13563.35,7
3433,20220901,20220906,14,186,Express,Credit Card,2,999,0,0.0,1998.0,1217.26,780.74,5
3434,20221016,20221022,14,38,Standard,UPI,2,999,0,0.0,1998.0,1176.15,821.85,6
3435,20220511,20220512,10,42,Standard,UPI,5,1599,0,0.0,7995.0,5247.75,2747.25,1
3436,20240921,20240926,19,198,First Class,Debit Card,1,8999,0,0.0,8999.0,5797.26,3201.74,5
3437,20240412,20240417,20,153,Standard,Debit Card,5,4999,0,0.0,24995.0,16623.51,8371.49,5
3438,20241118,20241124,7,29,First Class,Net Banking,5,2800,0,0.0,14000.0,7859.64,6140.36,6
3439,20240419,20240420,6,181,Express,Debit Card,1,1299,0,0.0,1299.0,715.85,583.15,1
3440,20231121,20231123,18,102,Same Day,Credit Card,2,599,20,119.8,958.4,681.99,276.41,2
3441,20231031,20231107,6,70,Standard,UPI,2,1299,10,129.9,2338.2,1896.1,442.1,7
3442,20221128,20221202,20,44,Standard,Net Banking,5,4999,20,999.8,19996.0,16803.96,3192.04,4
3443,20240326,20240331,14,42,Express,Debit Card,4,999,20,199.8,3196.8,2546.37,650.43,5
3444,20221230,20230106,18,53,Express,Debit Card,5,599,10,59.9,2695.5,2182.13,513.37,7
3445,20240917,20240921,3,130,First Class,Debit Card,3,2999,15,449.85,7647.45,5153.56,2493.89,4
3446,20240325,20240329,4,64,Standard,Credit Card,4,55000,10,5500.0,198000.0,134406.92,63593.08,4
3447,20220602,20220604,5,170,Express,COD,5,3499,20,699.8,13996.0,10171.07,3824.93,2
3448,20221109,20221110,18,131,First Class,COD,2,599,0,0.0,1198.0,873.99,324.01,1
3449,20220510,20220515,16,84,First Class,Net Banking,1,799,5,39.95,759.05,591.69,167.36,5
3450,20240229,20240301,2,109,Standard,COD,3,79999,20,15999.8,191997.6,159934.06,32063.54,1
3451,20241206,20241207,9,64,First Class,Net Banking,1,2999,10,299.9,2699.1,1725.89,973.21,1
3452,20220828,20220901,17,178,First Class,COD,1,399,0,0.0,399.0,296.85,102.15,4
3453,20241228,20250103,8,139,Express,Credit Card,3,1199,0,0.0,3597.0,2453.69,1143.31,6
3454,20221105,20221111,13,97,First Class,COD,3,12999,15,1949.85,33147.45,28883.84,4263.61,6
3455,20240227,20240305,6,157,Express,UPI,3,1299,10,129.9,3507.3,2789.81,717.49,7
3456,20240706,20240708,10,158,Express,UPI,5,1599,10,159.9,7195.5,5301.49,1894.01,2
3457,20231030,20231101,20,70,First Class,UPI,4,4999,15,749.85,16996.6,13543.14,3453.46,2
3458,20221007,20221012,20,6,Express,COD,4,4999,0,0.0,19996.0,13506.9,6489.1,5
3459,20240423,20240427,19,78,First Class,Net Banking,1,8999,20,1799.8,7199.2,5737.53,1461.67,4
3460,20220214,20220219,1,142,First Class,UPI,5,45000,5,2250.0,213750.0,137564.71,76185.29,5
3461,20231222,20231228,20,147,Express,COD,3,4999,5,249.95,14247.15,9075.58,5171.57,6
3462,20241029,20241105,10,29,First Class,COD,4,1599,5,79.95,6076.2,3828.05,2248.15,7
3463,20231205,20231207,13,188,Standard,Net Banking,5,12999,10,1299.9,58495.5,46256.0,12239.5,2
3464,20230823,20230830,19,137,Standard,COD,1,8999,0,0.0,8999.0,5471.42,3527.58,7
3465,20221208,20221214,17,101,Standard,Credit Card,1,399,0,0.0,399.0,296.45,102.55,6
3466,20221202,20221206,5,118,Standard,Credit Card,1,3499,5,174.95,3324.05,2204.52,1119.53,4
3467,20230102,20230105,18,65,Express,Credit Card,3,599,10,59.9,1617.3,1025.86,591.44,3
3468,20230125,20230201,2,85,Express,COD,4,79999,0,0.0,319996.0,218669.73,101326.27,7
3469,20240828,20240831,4,142,Express,Credit Card,3,55000,5,2750.0,156750.0,123230.18,33519.82,3
3470,20221102,20221106,12,4,Same Day,Net Banking,1,3499,0,0.0,3499.0,2073.41,1425.59,4
3471,20240405,20240406,19,200,Standard,UPI,5,8999,0,0.0,44995.0,30552.05,14442.95,1
3472,20240304,20240307,4,143,First Class,COD,3,55000,20,11000.0,132000.0,109406.0,22594.0,3
3473,20230826,20230830,15,146,Standard,Credit Card,1,2499,10,249.9,2249.1,1754.88,494.22,4
3474,20241223,20241227,6,107,Express,Net Banking,1,1299,0,0.0,1299.0,743.81,555.19,4
3475,20240202,20240208,4,13,Same Day,UPI,2,55000,0,0.0,110000.0,80716.55,29283.45,6
3476,20220927,20221002,20,12,Same Day,Net Banking,4,4999,5,249.95,18996.2,12094.62,6901.58,5
3477,20240331,20240407,12,43,Express,Credit Card,3,3499,0,0.0,10497.0,6566.57,3930.43,7
3478,20231025,20231028,20,153,Same Day,Net Banking,4,4999,20,999.8,15996.8,12908.17,3088.63,3
3479,20230101,20230103,6,32,Express,UPI,5,1299,0,0.0,6495.0,4003.24,2491.76,2
3480,20240619,20240626,1,67,First Class,UPI,4,45000,0,0.0,180000.0,116294.41,63705.59,7
3481,20230814,20230820,11,96,Same Day,Debit Card,5,8999,0,0.0,44995.0,30153.69,14841.31,6
3482,20220717,20220724,8,137,Standard,Debit Card,2,1199,0,0.0,2398.0,1321.83,1076.17,7
3483,20230812,20230815,12,56,Standard,Credit Card,1,3499,0,0.0,3499.0,2415.37,1083.63,3
3484,20230526,20230530,5,169,Standard,Net Banking,2,3499,0,0.0,6998.0,5151.25,1846.75,4
3485,20230501,20230508,5,163,Same Day,COD,4,3499,5,174.95,13296.2,8137.42,5158.78,7
3486,20230520,20230525,12,143,Same Day,Debit Card,3,3499,15,524.85,8922.45,7190.67,1731.78,5
3487,20230106,20230111,10,44,Same Day,Credit Card,3,1599,0,0.0,4797.0,3322.21,1474.79,5
3488,20240411,20240412,17,84,First Class,Credit Card,4,399,0,0.0,1596.0,1074.09,521.91,1
3489,20220423,20220426,2,136,Standard,UPI,1,79999,0,0.0,79999.0,48935.61,31063.39,3
3490,20240706,20240710,10,69,Express,UPI,4,1599,0,0.0,6396.0,4495.99,1900.01,4
3491,20221017,20221020,15,136,First Class,Credit Card,3,2499,0,0.0,7497.0,5372.75,2124.25,3
3492,20231231,20240105,10,180,Same Day,COD,5,1599,5,79.95,7595.25,4716.15,2879.1,5
3493,20230221,20230222,11,60,Express,Debit Card,4,8999,10,899.9,32396.4,23644.44,8751.96,1
3494,20220913,20220918,7,108,Express,Debit Card,1,2800,20,560.0,2240.0,1981.01,258.99,5
3495,20241203,20241208,6,110,Express,COD,1,1299,10,129.9,1169.1,837.71,331.39,5
3496,20220520,20220523,6,123,Same Day,COD,5,1299,5,64.95,6170.25,3827.24,2343.01,3
3497,20240609,20240611,11,176,First Class,UPI,1,8999,0,0.0,8999.0,5276.18,3722.82,2
3498,20240416,20240419,7,84,Standard,Credit Card,2,2800,5,140.0,5320.0,3989.63,1330.37,3
3499,20241114,20241119,4,92,Same Day,UPI,4,55000,15,8250.0,187000.0,142048.11,44951.89,5
3500,20240221,20240225,3,189,Express,COD,4,2999,5,149.95,11396.2,8378.74,3017.46,4
3501,20240325,20240330,3,80,Express,COD,2,2999,0,0.0,5998.0,4274.93,1723.07,5
3502,20230611,20230615,14,68,Standard,Credit Card,3,999,0,0.0,2997.0,2013.74,983.26,4
